nome,discurso,ano
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – Vou submeter a votos a: REDAÇÃO FINAL do Projeto de Resolução nº 21-B, de 1987: Altera o Regimento Interno da Assembléia Nacional Constituinte. Art 1º Fica facultada á maioria absoluta dos membros da Assembléia Nacional Constituinte a apresentação, de substitutivos a Títulos, Capítulos, Seções e Subseções e de emendas a dispositivos do Projeto de Constituição. § 1º Caso sejam apresentados dois ou mais substitutivos sobre a mesma matéria, terá prioridade para votação aquele que contiver o maior número de subscritores; sendo estes em igual número, terá preferência o oferecido em primeiro lugar. § 2º Os substitutivos e as emendas apresentados com base neste artigo terão preferência automática, não sendo submetida a votos, e sua aprovação não prejudicará as demais emendas, salvo se forem de idêntico conteúdo. § 3º Se na votação da matéria destacada nos termos deste artigo, não for alcançado quorum de maioria absoluta, repetir-se-á a mesma na sessão seguinte, com 24 (vinte e quatro) horas de Intervalo entre uma e outra, para decisão final do plenário. Art. 2º Excetuadas as emendas populares, consideram-se prejudicadas todas as emendas e destaques oferecidos em fases anteriores do processo de elaboração constitucional Art 3º Publicado no Diário da Assembléia Nacional Constituinte e distribuído em avulsos, o Projeto da Comissão de Sistematização, abrir se á o prazo de 7 (sete) dias para apresentação de: I – substitutivos e emendas coletivas, na forma do art 1º desta Resolução; II – emendas individuais, que deverão incidir sobre artigo, parágrafo, inciso ou alínea do Projeto de Constituição, limitadas ao número máximo de 4 (quatro) para cada Constituinte. § 1º O Relator da Comissão de Sistematização terá o prazo máximo de 7 (sete) dias para emitir parecer conclusivo pela aprovação ou rejeição da matéria, não podendo submendá-la ou concluir por substitutivo. § 2º Admitir-se-á, ainda, a fusão de emendas, desde que a proposição dela constante não apresente inovações em relação às emendas objeto da fusão, seja assinada pelos primeiros signatários das emendas, que lhe deram origem, e encaminhada à Mesa antes de iniciada a votação respectiva. § 3º É admitida a co-autoria de emendas após a respectiva publicação: Art. 4º Nas 72 (setenta e duas) horas que se seguirem à publicação do parecer do Relator, poderão ser apresentados requerimentos de destaque, limitados ao número máximo de 6 (seis) para cada Constituinte, que deverão incidir, no todo ou em parte, sobre o texto de emenda individual ou popular, substitutivo ou dispositivo do Projeto de Constituição. Art. 5º O requerimento de preferência para votação dos destaques de que trata o artigo anterior deverá ser subscrito por, no mínimo, 56 (cinqüenta e seis) Constituintes e apresentado até as 18 (dezoito) horas do dia que anteceder à apreciação do Titulo a que diga respeito. No caso de ocorrer o término da votação de um Título e no mesmo dia iniciar- se a votação dia Título seguinte, a apresentação de preferência para este último dar-se-á 2 (duas) horas antes de iniciada a sua votação. § 1º Terá prioridade para votação o requerimento de preferência que contiver maior número de subscritores, salvo acordo em contrário. § 2º Os substitutivos, as emendas e os destaques aprovados ou rejeitados prejudicarão as proposições conexas. § 3º Ausente o autor do requerimento, o destaque não será submetido à deliberação do Plenário, salvo autorização por escrito do primeiro signatário a um de seus subscritores. Art. 6º Ao ser anunciada a votação de cada Título do Projeto de Constituição, será facultado o uso da palavra aos Líderes de partido ou aos Constituintes por eles indicados, bem como ao Relator, pelo seguinte prazo: a) partido com mais de 150 (cento e cinqüenta) representantes – 12 (doze) minutos; b) partido com mais de 15 (quinze) e menos de 150 (cento e cinqüenta) representantes – 8 (oito) minutos; c) partido com até 15 (quinze) representantes – 5 (cinco) minutos; d) Relator – 10 (dez) minutos. Art. 7º Serão permitidos destaques para aprovação ou supressão de parte do projeto ou de substitutivo, na forma do art. 4º desta Resolução, considerando-se incluída ou excluída do texto respectivo a matéria objeto do destaque se este for aprovado pela maioria absoluta dos membros da Assembléia Nacional Constituinte. Art. 8º Sem prejuízo do disposto no artigo anterior, poderá ser votado requerimento de destaque, para votação em separado de partes do texto do projeto ou do substitutivo, desde que subscrito por, no mínimo, 187 (cento e oitenta e sete) Constituintes. Parágrafo único. A matéria destacada na forma deste artigo somente será incluída no texto constitucional, se aprovada pela maioria absoluta dos membros da Assembléia Nacional Constituinte. Caso não atinja este quorum, será tida como rejeitada, sem prejuízo das emendas que hajam sido destacadas para o mesmo texto. Art. 9º Votar-se-á em primeiro lugar o Capítulo do respectivo Título, seguido dos destaques e, sucessivamente, o grupo de emendas, conforme tenham parecer favorável ou contrário. § 1º As emendas e os destaques aprovados ou rejeitados prejudicarão as proposições de mérito conexas, salvo o disposto no § 2º do art. 1º e no parágrafo único do art. 8º desta Resolução. § 2º No encaminhamento de votação de matéria destacada, poderão falar, por 5 (cinco) minutos, 5 (cinco) Constituintes 2 (dois) a favor, com preferência para o Autor do destaque, 2 (dois) contra e o Relator. § 3 A votação será realizada na ordem crescente dos Capítulos, Seções, Subseções e seus respectivos artigos, não sendo admitido requerimento de preferência de um sobre outro. Art. 10. Ocorrendo a rejeição de Capítulo e de suas respectivas emendas, será a sessão suspensa pelo prazo de até 48 (quarenta e oito) horas, devendo o Relator apresentar texto circunscrito à matéria existente, sem prejuízo da faculdade atribuída à maioria absoluta dos membros da Assembléia Nacional Constituinte de oferecer texto, nas mesmas condições do Relator. Parágrafo único. Verificada a hipótese prevista neste artigo, abrir-se-á o prazo de 24 (vinte e quatro) horas para apresentação de destaques, independentemente do princípio da prejudicialidade, desde que subscritos por, no mínimo, 187 (cento e oitenta e sete) Constituintes. Art. 11. Concluída a votação do projeto, das emendas e dos destaques, o Relator redigirá o vencido, para sua apreciação em segundo turno, no prazo de até 7 (sete) dias. § 1º Publicado o texto do Relator no Diário da Assembléia Nacional Constituinte e distribuído em avulsos, será a matéria incluída em Ordem do Dia durante 5 (cinco) dias, para discussão em segundo turno. § 2º Durante a segunda discussão, cada orador poderá falar por 10 (dez) minutos, uma única vez, de acordo com a ordem de inscrição, e os lideres, por 20 (vinte) minutos. § 3º Durante a discussão em segundo turno, fica facultada a cada Constituinte a apresentação de 4 (quatro) emendas supressivas, além de outras destinadas a sanar omissões, erros ou contradições, ou para correção de linguagem. § 4º Encerrada a discussão, o Relator emitirá parecer sobre as emendas, no prazo de 5 (cinco) dias, sendo a matéria, depois de publicada, submetida à votação. Art 12. Concluída a votação, com ou sem emendas, a matéria será encaminhada a uma Comissão de Redação integrada por Constituintes a serem designados pelo Presidente, incluído dentre estes o Relator. Parágrafo único. Apresentada a redação final, far-se-á a sua publicação no Diário da Assembléia Nacional Constituinte e em avulsos, sendo incluída em Ordem do Dia para votação em turno único no prazo de 24 (vinte e quatro) horas. No encaminhamento da votação, poderão usar da palavra uma única vez, por 5 (cinco) minutos, 2 (dois) representantes de cada partido. Art 13. Aos Constituintes, obedecido sistema de rodízio, serão entregues, semanalmente, senhas a serem distribuídas ao público em geral, para ingresso às galerias. Art. 14. Está Resolução entre em vigor na data de sua publicação. Art. 15. Revogam-se as disposições em contrário. Sala das Sessões, 5 de janeiro de 1988. – Constituinte Mauro Benevides, Relator. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,O SR. PRESIDENTE (Ulysses Guimarães): – Os Srs. que a aprovam queiram permanecer como estão. (Pausa.) Aprovada. ,ano_163
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – A Mesa leva ao conhecimento dos Srs. Constituintes que, em conseqüência da ultimação da votação da matéria regimental, o prazo para apresentação de emendas será de sete dias, a contar de amanhã, até o dia 12. O prazo do Relator será de sete dias, a partir do dia 13 ao dia 20. O prazo para publicação será de dois dias: 21 e 22. O prazo para os destaques será de três dias, a partir do dia 23 até o dia 25. Vencidas ou cumpridas essas fases preliminares. a matéria virá finalmente à tão desejada votação do Plenário, que, na sua soberania, decidirá praticamente em termos terminativos, porque a segunda votação não terá a mesma expressão da primeira. ",ano_163
O SR. BRANDÃO MONTEIRO,"O SR. BRANDÃO MONTEIRO: – Sr. Presidente, peço a palavra pela ordem. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,O SR. PRESIDENTE (Ulysses Guimarães): – Tem a palavra o nobre Constituinte. ,ano_163
O SR. BRANDÃO MONTEIRO,"O SR. BRANDÃO MONTEIRO (PDT – RJ. Sem revisão do orador.): – Sr. Presidente, quero manifestar meu protesto contra a decisão anterior de V. Exª, que mais uma vez foi modificada hoje. Fomos à mesa retirar nossos destaques, desde que fosse promulgado o Regimento. V. Exª afirmou, baseado no Regimento atual, que deveria ter o prazo de 48 horas para a redação final. Não estamos querendo que haja esse prazo. Mas V. Exª decidiu, então, de forma diferente de hoje. Quero lamentar a atitude da Mesa naquela oportunidade, não obstante o respeito que tenho pela Presidência. V. Exª utilizou dois pesos e duas medidas. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – Desejo dizer ao eminente Líder e amigo que a Mesa cumpriu o que diz o dispositivo regimental. O Regimento diz, no art. 82, “dentro de”. Portanto, o prazo não era terminativo de 48 horas e. sim, “dentro de” 48 horas. A Mesa cumpriu o Regimento. A SRª ABIGAIL FEITOSA: – Sr. Presidente, peço a palavra pela ordem. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,O SR. PRESIDENTE (Ulysses Guimarães): – Tem a palavra a nobre Constituinte. ,ano_163
A SRA. ABIGAIL FEITOSA,"A SRA. ABIGAIL FEITOSA (PMDB – BA Sem revisão da oradora.): – Sr. Presidente, gostaria que ficasse consignada em Ata que votei “SIM” entretanto no painel eletrônico apareceu “NÃO”. Faço o registro para que fique consignado em Ata. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – Fica consignado em Ata. V. Exª, regimentalmente, tem condição para fazer tal pedido. O SR, ANTÔNIO CÂMARA: – Sr. Presidente. peço a palavra pela ordem. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,O SR. PRESIDENTE (Ulysses Guimarães): – Tem a palavra o nobre Constituinte. ,ano_163
O SR. ANTÔNIO CÂMARA,"O SR. ANTÔNIO CÂMARA (PMDB – RN. Sem revisão do orador.): – Sr. Presidente, houve um engano no momento da votação. O meu voto que apareceu “SIM” deveria ser “NAO”. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,O SR. PRESIDENTE (Ulysses Guimarães): – A declaração de V. Exª será registrada. ,ano_163
O SR. GASTONE RIGHI,"O SR. GASTONE RIGHI: – Sr. Presidente, peço a palavra pela ordem. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,O SR. PRESIDENTE (Ulysses Guimarães): – Tem a palavra o nobre Constituinte. ,ano_163
O SR. GASTONE RIGHI,"O SR. GASTONE RIGHI (PTB – SP. Sem revisão do orador.): – Sr. Presidente, V. Exª acabou de anunciar à Casa que, se promulgada hoje a reforma regimental, com a aprovação da redação final, começaria a transcorrer o prazo para o vencimento das emendas. No entanto, a contagem desse prazo começa a partir da publicação das alterações do Regimento Interno, e só se poderá iniciar, obviamente, amanhã. O prazo se estará portanto a 13 de janeiro e não no dia 12. Solicito a V. Exª, em questão de ordem, a correção necessária de sua decisão. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – A Mesa vai diligenciar, como das vezes anteriores – é tradição, porque também participa do desejo de andamento rápido dos trabalhos constituintes – no sentido de que a publicação ocorra amanhã. Assim, haverá condições de fluir o prazo, logo a partir de amanhã. Esta a decisão da Mesa. O SR- BRANDÃO MONTEIRO: – Sr. Presidente. peço a palavra pela ordem. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – Tem a palavra o nobre Constituinte, ",ano_163
O SR. BRANDÃO MONTEIRO,"O SR. BRANDÃO MONTEIRO (PDT – RJ. Sem revisão do orador.): – Sr. Presidente, quero dizer a V. Exª que pela primeira vez lamento voltar a tratar do assunto, V.Exª leu o Regimento e tomou agora atitude totalmente diferente da que adotou há cerca de vinte dias, lamento, dizer a V. Exª, pelo respeito que lhe tenho, que isso me induz a crer que V. Exª foi parcial e parcialíssimo para beneficiar as manobras do “Centrão”. Estou dizendo isso para ficar registrado nos Anais da Casa. V. Ex.ª e todos os Líderes aqui – o Líder Mário Covas, o Líder Haroldo Lima, todos os Líderes, enfim – são testemunhas disso. V. Exª foi instado pelos Constituintes Ricardo Fiúza, Gastone Righi e Cardoso Alves a fazer isso e tomou uma atitude, evidentemente, contrária àquela interpretação que deu ao Regimento naquela oportunidade. Que isso fique registrado nos Anais, para que a História tome conhecimento desse fato. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – Voto a dizer a V. Ex.ª que, na ocasião, quando se suscitou a oportunidade ou a possibilidade de se retirarem as emendas, surgiu o problema da redação. Houve interpretações regimentais no sentido de que a redação não precisaria ser votada. A Presidência declarou a todos, naquela ocasião – e à imprensa, inclusive – que a redação é exigida pelo Regimento, pela tradição. Sempre se tem votado a redação como se fez hoje. A Presidência pode ter cometido outros erros. Esse, não cometeu. Cumpriu decisão regimental. ",ano_163
O SR. JOSÉ GENOÍNO,"O SR. JOSÉ GENOÍNO: – Sr. Presidente, peço a palavra, pela ordem. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,O SR. PRESIDENTE (Ulysses Guimarães): – Tem a palavra o nobre Constituinte. ,ano_163
O SR. JOSÉ GENOÍNO,"O SR. JOSÉ GENOÍNO (PT – SP. Sem revisão do orador.): – Sr. Presidente, é necessário que fique registrado para o País – e não vou recorrer da decisão de V. Exª – que a Presidência tomou essa atitude usando dois pesos e duas medidas. Em nome da Líderança do PT, juntamente com os Constituintes Luis Inácio Lula da Silva e Plínio Arruda Sampaio, consultamos a Mesa para saber se V. Ex.ª concordava com que retirássemos os destaques e, se assim fosse, imediatamente se teria a redação final, porque os destaques não modificavam o todo original. V. Ex.ª afirmou que, consultando a assessoria da Mesa, o Regimento Interno era claro: obrigava à aprovação da redação final e à publicação 48 horas depois. Hoje, portanto, de maneira discriminatória V. Ex.ª atendeu ao desejo do “Centrão”. Isso precisa ficar claro, porque um dos papéis da Constituinte é esclarecer as posições de quem é quem nesse jogo político, para acabarmos com essa encenação. Muito obrigado. ",ano_163
O SR. ALOYSIO TEIXEIRA,"O SR. ALOYSIO TEIXEIRA: – Sr. Presidente, peço a palavra para registrar que votei “não” e a máquina consignou “sim”. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – A Mesa fará o devido registro. Desejo dizer novamente que não quero contestar os eminentes líderes. Pode ter havido um equivoco. A questão toda é que surgiu o problema da aprovação da redação. Havia interpretação no sentido de que isso não era necessário, por razões aduzidas na ocasião. A Presidência entendeu, coerentemente com o que tem feito a Câmara dos Deputados, que era preciso aprovar a redação, colocando-a hoje em votação. ",ano_163
O SR. MÁRIO COVAS,"O SR. MÁRIO COVAS: – Sr. Presidente, peço a palavra pela ordem. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,O SR. PRESIDENTE (Ulysses Guimarães): – Tem a palavra o nobre Constituinte. ,ano_163
O SR. MÁRIO COVAS,"O SR. MÁRIO COVAS (PMDB – SP Sem revisão do orador.): – Sr. Presidente, alguns minutos atrás ouvi de V. Exª a afirmação de que amanhã será publicada a modificação do Regimento, tal qual aprovado aqui. Portanto, a partir dessa aprovação, os prazos começariam a fluir segundo o calendário que o próprio Regimento Interno determina Os sete primeiros dias seriam destinados à apresentação de emendas. Por outro lado, reconheço muito válida a preocupação de V. Exª com a protelação por dois meses da votação na Constituinte. Portanto, é natural a preocupação de V. Exª, na Presidência da Assembléia, no sentido de que se vote o mais rápido possível. A mim me parece – e isto está claro no estatuto, infelizmente – que ocorrendo á publicação no dia de amanhã, o prazo para contagem da apresentação de emendas só poderá fluir a partir do dia subseqüente Não há como fazer coincidir o prazo de publicação, por uma regra que V. Exª outro dia aqui invocou. Eu, até em nome da velocidade, ficaria com a tese de V. Exª, mas tenho muito medo, quando se passa por cima do Regimento. Por exemplo, quando se vota globalmente uma série de destaques, imediatamente só se admitem duas hipóteses. Uma é ter havido acordo prévio para aprovação ou rejeição global, porque não há outra alternativa para isso. É um paradoxo da natureza operacional que se votem destaques em conjunto; mas de pequenos em pequenos deslizes vamos destruindo algo que, neste instante, muito me interessa defender: o Regimento interno. Temos explícito no Regimento: ""publicado: no ""Diário Oficial"" o projeto, no dia subseqüente começa a contar o prazo"". Portanto, publicado o projeto amanhã, o prazo efetivo para que se possam apresentar emendas, necessariamente, tem de começar no dia subseqüente. Volto a insistir em que, partindo da mesma preocupação de V. Exª, poderíamos estar votando em plenário desde o dia 20 de novembro. A rigor, o calendário que hoje se aprova remete-nos para o dia 26 de janeiro, ou seja perdemos exatamente 66 dias de votação em plenário. Portanto, natural a preocupação de V. Exª Mas não façamos com que a preocupação com este fato acabe por passar por cima de outro fundamental, ou seja, o respeito ao Regimento. Ao contrário do que muitos pensam, o Regimento objetiva garantir minorias, aqueles que, por não terem os votos majoritários, têm no Regimento seu instrumento de ação. Quem tem voto ganha, não precisa ter Regimento como instrumento para isso. Cumpre, portanto, neste instante responder-lhe. A mim me parece que se não houve mal, a decisão de V. Exª se compadece de uma cobertura de natureza regimental. ",ano_163
O SR. PRESIDENTE (Ulysses Guimarães,"O SR. PRESIDENTE (Ulysses Guimarães): – A Mesa já ouviu as ponderações do eminente Líder Gastone Righi, do PTB, semelhantes às de V. Exª, que vai ao microfone e faz as considerações que toda a Casa ouviu. A Mesa deseja dizer que no Regimento não há disposição no sentido de que pudesse obrigatoriamente, compulsoriamente, haver a interpretação defendida por V. Exª Esta Presidência e a Mesa têm tido sempre uma inclinação liberal, desde que não prejudique fundamentalmente o andamento dos nossos trabalhos, tão ansiosamente esperados pela Nação. O nobre Constituinte Gastone Righi e V. Exª têm razão neste ponto: é uma fase muito importante esta do oferecimento de emendas. Inclusive, havia incerteza de que se pudesse ou não aprovar hoje o Regimento para conhecimento de emendas. Nesse sentido por uma interpretação liberal e como já fizera outras vezes, a Mesa vai alterar sucessivamente todos os prazos, a fim de que os prazos das emendas passem a fluir posteriormente ao dia da publicação, que será amanhã. A Mesa enviará a cada Constituinte uma comunicação do calendário das várias datas sucessivas de apresentação de emendas, do parecer do Relator e dos destaques. Esta é a decisão. (Muito bem!) ",ano_163
